bpuic;y_Coord_Est;x_Coord_Nord
8501177;543780;171559
8504317;545857;211231
8501420;565060;121186
8515476;683796;254578
8591173;683802;248310
8591362;683792;248935
8504316;547391;212103
8504890;585500;189519
8587613;585482;221342
8504120;551319;168735
8504149;577114;198947
8507110;600675;199640
8516192;581209;202761
8504072;570592;151920
8502042;665174;224099
8518338;581240;202540
8503061;694977;239111
8517413;614988;264459
8500033;631079;252811
8500034;630881;250988
8503003;683830;246789
8500192;567883;234792
8530064;567779;122207
8590045;595350;199638
8504085;567747;163939
8591354;683842;252933
8518980;629351;116560
8519520;683715;246710
8503339;684966;254851
8507471;634079;128463
8591123;683846;247909
8504201;539188;184211
8501397;582365;148615
8572095;582846;249768
8500936;583272;104339
8504227;576954;214794
8519481;683854;251670
8504474;582808;214985
8508057;604499;207717
8504191;590236;193206
8501175;540840;167360
8502033;657519;237717
8519523;683902;247686
8591239;683875;247215
8576196;683911;246432
8519484;683870;251458
8507754;624625;138050
8590397;670236;252815
8591273;683928;251692
8501685;628069;114066
8515344;589359;214257
8518749;589215;213568
8518771;589078;223056
8504113;587956;191205
8590014;598475;198850
8588790;609420;263145
8515757;587687;221867
8503060;696149;238219
8504343;586640;222619
8504222;565289;207159
8591220;683976;247470
8591256;683969;252132
8504340;587074;221379
8519667;587152;221491
8515305;586325;220003
8504440;586404;219625
8504029;573863;182031
8504403;586514;209918
8504215;541979;199319
8515307;586392;220645
8591152;684839;250987
8578555;641870;129484
8501686;627283;109022
8579323;627361;110253
8508174;626881;225684
8515670;626700;132530
8501694;626626;92475
8500943;583456;102100
8519153;626453;231078
8503208;697629;228583
8501687;626512;105438
8503041;669837;253588
8508160;626199;229691
8502133;656926;249350
8594258;626342;230906
8583577;621656;238042
8504140;576748;198588
8518885;626006;102612
8593774;577561;133770
8519225;625993;230516
8519301;625894;100487
8515304;585152;220230
8504461;585094;219244
8506215;735265;262621
8576197;684111;246115
8530750;585124;220166
8507275;596144;151724
8518214;585476;198101
8583434;585019;123238
8592486;585381;218438
8591303;684132;247727
8504469;584951;218778
8501422;562235;124536
8502112;642411;246883
8504471;584583;218507
8515308;584882;220326
8576747;620886;174025
8591294;684183;252462
8504470;584084;217952
8505062;684246;210878
8530813;684257;246602
8504303;583840;226525
8503096;682078;240726
8509402;756232;234334
8504477;580253;208786
8591412;684271;247936
8507885;620383;173880
8515396;684411;211510
8508152;625463;231486
8591202;684274;247113
8576198;684277;245837
8515334;581269;202551
8508144;625106;229371
8517416;618124;263433
8503221;710814;226777
8507001;601460;201614
8576199;684485;245526
8508287;625367;215500
8518941;625424;99346
8591119;684563;246813
8500313;624798;266178
8508154;624605;232747
8501681;624715;94452
8500092;624838;252515
8516857;624687;134258
8518971;624699;133399
8507766;619854;163000
8500083;624331;254685
8591397;684632;248188
8501692;624521;93537
8518400;624107;208560
8501690;624010;96981
8500093;624513;252053
8508240;623993;200033
8501691;624458;94865
8518972;624539;130233
8501172;537330;162759
8519313;582569;242767
8500085;623643;250444
8500094;623892;251083
8591230;684703;247912
8530858;624125;96146
8501679;624031;95394
8500086;623426;249079
8508269;623634;201697
8504341;586526;220869
8500088;623417;249637
8504301;586270;224292
8500087;623424;248430
8592286;697987;228811
8587116;698025;108876
8508142;623199;229116
8515669;622965;139108
8508285;622745;209357
8501435;561260;126490
8576960;618973;225074
8516280;622542;197959
8504462;582963;216218
8500107;595255;241463
8502206;682189;227725
8506039;688282;281320
8508194;629925;217990
8515495;684839;246967
8515272;621674;259719
8508664;618372;200811
8507405;621479;182659
8503295;698177;228214
8501503;582948;113472
8515627;681561;247878
8507463;621300;143223
8576370;618104;149329
8581833;576269;250515
8516279;620843;195152
8508157;620571;234174
8501102;516591;174180
8518792;620478;237153
8502125;644579;248490
8517131;620426;264460
8518690;620016;236450
8591394;685068;247292
8576341;617558;169525
8591180;685091;246119
8508158;619841;234721
8500193;611094;266471
8508159;619413;235022
8504200;539100;181499
8591049;685234;252378
8591233;685196;246522
8516447;618769;170303
8515420;619355;263570
8578352;619249;263399
8519224;619276;235368
8516153;619376;235515
8591427;682188;247401
8576563;617001;177944
8500293;618875;239771
8507482;618840;166804
8517414;619068;263413
8517415;618648;263440
8516019;617734;170967
8515331;582669;242877
8515381;618038;263806
8516856;618162;150461
8515421;618110;263650
8516855;617794;154320
8515666;618048;162384
8504486;584451;199030
8507468;618191;153388
8500753;616203;249790
8506388;756719;248131
8508286;623063;210411
8591389;685287;248136
8516451;617452;147798
8506292;733043;248342
8507289;617000;171188
8500294;619304;240255
8592991;498297;115061
8507477;617180;156260
8578195;615027;264899
8515984;616436;264468
8530811;685855;245480
8591181;685873;251055
8515379;616761;264523
8501684;630739;118147
8592337;616905;263556
8518337;616920;128526
8501421;562723;122806
8591325;685925;250860
8530711;556689;202046
8501693;625321;92597
8500018;616257;265903
8593504;614634;265114
8501339;616148;135311
8500853;615573;266015
8582119;614403;249376
8572209;614403;254480
8577886;582552;177251
8582154;582551;243174
8501341;614184;134399
8588919;614153;211609
8576845;614142;171671
8500256;615712;263985
8503297;686051;212094
8591264;686253;251205
8515424;652922;250881
8506211;736770;256159
8517409;614142;265001
8501036;524537;148361
8591159;686288;250715
8591142;686258;245085
8591110;682105;249188
8519564;613415;268870
8589236;613457;261914
8500095;613521;263223
8519533;613507;260397
8519534;613534;260414
8588943;613537;265599
8578186;613379;263861
8588072;613230;264227
8530260;546833;211884
8500047;613100;265368
8519524;686394;245101
8500015;613335;265777
8591315;686462;245094
8589307;613362;268829
8519351;648637;246936
8516446;613115;212014
8500227;613081;226967
8516180;613137;267739
8505240;688913;158095
8519334;577206;102810
8503235;722367;203995
8575982;699828;240895
8509364;803337;130170
8590967;697974;262378
8501261;555163;146438
8506182;719204;262075
8501379;568950;148985
8508252;613012;181170
8506128;730975;279069
8506216;732758;265267
8506217;731377;266802
8500235;613013;264602
8508310;655353;181941
8500078;612993;259889
8519548;612977;264858
8501057;503563;144899
8500046;613061;264813
8592699;503562;116942
8588788;613048;263868
8506308;750250;264114
8509183;750606;187729
8515400;612755;266152
8519554;612637;268410
8589380;612943;265987
8504296;528225;180752
8589372;612890;267058
8519560;612687;265351
8519577;612661;265341
8519541;612945;264935
8530777;612915;263507
8507090;612768;179610
8588786;612710;263338
8592321;612677;268449
8509412;750357;213309
8519538;612990;259921
8519553;612721;268397
8577506;690638;204934
8577370;690222;196168
8500236;612000;266394
8588770;612040;266139
8500234;612316;261743
8515375;612285;270319
8519570;612309;264695
8519315;612494;270375
8588793;612334;262298
8589364;612482;266899
8589344;611960;268718
8500116;612431;255862
8589362;612457;266670
8588063;612260;264643
8519576;612605;265420
8589308;609592;268055
8515387;611820;266034
8519571;611610;270024
8588071;611860;266078
8589336;611701;267093
8500161;611712;265803
8519550;611880;266782
8588792;611864;260804
8588758;611784;258695
8519552;611793;266736
8589383;611886;265390
8519551;611793;266736
8519549;611815;266782
8519584;612084;265952
8589352;611973;268525
8589320;612173;266857
8589376;612020;267612
8519563;611547;269658
8519545;611556;259388
8500898;611662;267906
8519546;611572;259330
8578218;611666;260308
8589300;611618;265719
8589374;611675;270345
8589334;611573;270050
8519562;611574;269673
8589299;611679;264643
8592463;589255;223237
8588769;611482;268410
8578143;611418;266406
8519555;611442;266448
8588766;611422;268666
8589379;611432;265193
8588779;611508;267812
8589291;611419;264637
8589333;611473;266771
8588794;611427;259784
8500189;611469;265949
8500233;611534;259472
8515165;702059;228866
8587985;702227;240276
8587960;702261;203746
8515443;703413;279788
8501096;515486;154610
8505472;703412;114000
8519566;611412;269323
8501516;612874;129601
8505178;706214;171039
8505179;706412;172030
8578181;612524;263740
8588914;612521;212465
8589337;612500;269179
8505180;707621;172737
8502225;677126;233073
8575549;708248;110923
8506171;709895;268076
8502186;672500;249618
8503056;678470;246006
8518701;665180;243976
8505074;678124;210842
8518593;709722;268474
8506179;710194;266718
8505402;710197;115177
8519191;672968;250899
8505073;678836;210010
8516450;650991;240651
8505079;679359;208099
8502230;679370;226031
8506172;711214;266276
8505072;679135;209303
8503314;679149;259147
8505405;711918;112125
8508464;679367;207006
8504441;589611;217724
8506169;713781;262364
8515391;714476;112523
8506177;715789;261302
8506187;714400;261618
8515720;715841;98233
8502192;646116;247360
8576015;701862;240959
8576722;589570;221103
8502123;647638;248958
8509198;779209;162324
8504599;589971;191349
8591568;703675;113926
8575705;697961;151709
8573998;721000;245323
8573984;721005;246970
8506185;722195;268080
8517112;680939;218040
8502231;681251;222409
8516187;681007;225302
8506482;730805;251542
8575536;706775;110141
8515994;681416;223401
8500103;589941;232043
8502205;681857;216971
8517527;681628;224042
8502300;681750;224707
8515437;681649;225290
8515993;681737;226359
8506220;726040;256648
8583328;709457;268777
8581778;709461;114726
8503099;682174;239709
8530563;730249;179043
8509306;730256;179988
8530572;730309;177450
8516407;731362;246882
8557022;710661;115406
8572687;635733;239897
8503628;710680;221908
8583323;710695;267747
8591101;682634;250308
8591100;682619;245607
8591404;682627;246720
8503089;682971;238989
8506145;745405;269293
8506281;739585;246822
8573284;711554;269864
8591067;683171;247886
8591093;683169;246953
8591071;683197;248723
8591105;683216;246804
8506380;749963;244168
8506288;751014;241921
8591324;683194;249232
8515463;746016;269712
8574412;752099;213050
8573838;712609;226039
8573343;713337;270545
8573342;713364;270237
8500895;566891;222593
8506489;713860;229109
8579801;714036;227098
8571987;591387;251023
8570857;591384;115332
8506369;752665;252693
8589317;612630;266545
8515468;752551;212377
8595619;601208;147191
8595623;600864;146957
8595621;600824;146393
8595620;600378;146507
8594371;602436;146804
8576292;679816;273417
8503248;683611;240162
8509195;771653;171799
8591183;683434;247168
8515469;752757;212197
8506224;723178;252834
8573840;714393;226039
8574435;714426;229225
8574436;714949;229600
8573841;715334;225772
8573626;715773;264730
8575121;680174;273420
8509190;754472;174108
8502185;668226;244289
8502176;656374;233999
8573624;716529;264667
8575218;717876;134869
8573146;684164;162771
8591128;684751;252536
8515460;684527;253463
8591499;721792;76386
8573982;721900;247087
8591498;722225;76236
8503035;684408;253242
8515986;772574;201670
8591489;723012;76953
8575787;723030;80147
8575786;723106;79905
8575827;723125;76352
8589495;723133;76834
8587125;723186;77058
8581596;723196;79606
8575788;723200;80041
8575789;723245;80112
8587799;685231;255149
8509352;789401;151235
8575904;681163;126883
8593440;681139;222220
8516027;800907;183224
8503461;694840;289091
8588553;685474;256362
8516945;802239;182391
8503100;685482;243557
8509261;800549;172144
8516026;802219;182000
8575383;713832;97280
8587932;711913;246475
8501031;510093;141631
8501157;507510;162326
8590889;686061;252368
8518323;701948;168570
8506168;719483;263276
8582604;724057;267725
8582159;724086;268680
8590881;686574;252132
8500069;603486;260214
8595518;611698;271139
8596014;608837;270200
8503420;684801;275616
8596015;608770;271000
8596012;608841;269543
8504210;525354;194695
8509863;824523;191253
8519567;611408;269278
8504285;538843;197232
8531302;727111;178797
8583397;727115;255885
8574989;727126;168721
8573189;682049;228125
8583761;682043;259647
8593444;682029;223170
8587263;682009;223640
8595333;682009;216925
8591890;682002;205344
8577556;682169;216300
8593408;682159;227400
8590478;682155;240827
8588701;682154;225560
8595334;682149;216860
8573255;682110;264053
8502291;682100;222824
8509267;815232;185699
8506695;730161;243232
8593464;682399;224800
8519478;685448;256314
8509265;807094;183617
8509366;807114;126644
8571970;595603;245604
8591756;595839;199544
8579520;595811;117040
8589088;653528;139651
8509095;786474;192312
8509351;787387;153587
8509359;801102;136002
8509067;785699;195367
8574185;733195;242490
8575024;733200;176712
8575098;733254;176123
8575034;733286;172514
8580807;733387;125829
8509071;784292;189594
8509070;785560;191428
8509069;785187;193897
8587156;735714;262380
8509066;783218;196429
8573257;682924;263900
8590679;682911;241783
8519318;689956;112088
8519489;683445;251749
8503484;683559;283990
8573103;683542;196105
8505499;690567;112165
8509194;769252;171277
8583590;683806;274497
8590684;683795;242576
8516445;768985;205267
8574488;767496;205550
8577863;722999;219790
8506262;754794;239003
8501098;519880;161097
8501035;520212;147687
8501104;520630;174535
8509761;759791;133449
8594282;642806;236993
8502355;638771;235083
8509885;765923;134801
8591415;682122;246195
8515160;763533;189202
8519332;761010;203972
8580784;771293;204976
8575070;771433;204428
8575071;771440;201300
8509052;760949;197392
8590631;685029;254230
8590824;685013;239045
8575878;684998;137083
8573165;684994;238033
8505762;684980;175670
8505191;688829;163673
8506875;691509;276368
8509150;759583;190612
8509006;759562;192213
8509191;759595;172110
8503126;694243;247251
8509044;759460;207337
8519503;680532;249788
8518220;759457;191270
8515444;758930;261245
8501103;518333;174023
8579967;686062;257890
8575876;686050;136100
8590747;686046;253510
8502853;686039;221700
8581604;758744;208633
8531335;758722;180205
8583634;758710;209509
8515439;758453;190928
8506379;758479;249444
8576232;701644;264396
8587113;658755;252293
8506354;757738;258617
8509050;758170;190846
8503294;696489;228094
8506352;757914;260000
8577480;689858;212967
8590505;689635;246020
8518459;678899;226850
8506389;757353;248500
8506400;757012;260375
8519583;611394;267041
8515464;756379;260670
8506278;756599;260601
8509422;756367;217277
